employee_id,first_name,last_name,email,phone,department,designation,manager_id,employment_type,salary_band,location,status,joining_date,risk_score
EMP396AD2E8,Rachel,Graham,rachel.graham@company.com,001-962-551-6600x642,HR,SVP,EMP7F03B05E,Temporary,Band-6,Jacksonville,Active,2017-10-09,27.95
EMPE257BB0F,Eric,Smith,eric.smith@company.com,(778)442-0769,IT,SVP,EMP6D6426BA,Part-Time,Band-6,Philadelphia,Inactive,2020-04-24,20.06
EMP98D8BD8A,Stephanie,Smith,stephanie.smith@company.com,001-801-993-4347,IT,Senior Director,EMPF164CD84,Full-Time,Band-5,Houston,Active,2017-01-11,23.74
EMPB03B825F,Nicholas,White,nicholas.white@company.com,+1-287-939-4470x4483,Operations,Senior Director,EMPE9AC1FF8,Contract,Band-5,San Antonio,Active,2021-04-27,13.38
EMP1B133798,John,Gallegos,john.gallegos@company.com,(689)501-4547,Quality,C-Level,EMP48110FB2,Part-Time,Band-6,Los Angeles,Active,2015-12-01,31.27
EMP494C2449,Eric,Herrera,eric.herrera@company.com,(621)520-8303x70056,Manufacturing,VP,EMP6C884BFA,Part-Time,Band-6,Los Angeles,Active,2018-02-20,58.22
EMP2B43BF77,Mary,Hall,mary.hall@company.com,442.522.1629x10410,Operations,SVP,EMPED79A620,Full-Time,Band-6,San Jose,Active,2020-02-07,0.0
EMPB591380D,Maria,Luna,maria.luna@company.com,756.580.8730,Operations,Senior Associate,EMP0AA95417,Contract,Band-2,Phoenix,Active,2018-12-03,40.58
EMP9B7E1363,Ana,Dennis,ana.dennis@company.com,+1-590-532-7994x6267,Finance,Senior Director,EMP006D2910,Part-Time,Band-5,Philadelphia,Active,2017-06-29,27.0
EMP48DEC2F8,Heather,Chung,heather.chung@company.com,465.392.3981,Marketing,Intern,EMPF76D69DD,Temporary,Band-1,Houston,Active,2021-06-22,37.54
EMP2D635EAD,Erin,Smith,erin.smith@company.com,641.900.2094x258,Logistics,Senior Associate,EMPACFADDF4,Contract,Band-2,Jacksonville,Active,2015-03-29,1.79
EMPA14CE049,Donald,Morgan,donald.morgan@company.com,(847)408-2768,Quality,Manager,EMP379BB2A9,Full-Time,Band-4,Austin,Active,2017-11-07,42.62
EMP8E718AEF,Jodi,Campos,jodi.campos@company.com,603-980-9176x3555,IT,Manager,EMPB5716CAA,Temporary,Band-4,Dallas,Active,2018-01-10,12.44
EMP0E4D12CB,Brenda,Hurst,brenda.hurst@company.com,214-457-1126x0877,Logistics,Junior Associate,EMPA0C63346,Part-Time,Band-1,San Jose,Active,2018-04-25,0.25
EMPE49204A6,Brianna,Cobb,brianna.cobb@company.com,+1-991-385-0336x4790,Operations,Intern,EMP21FCE69B,Temporary,Band-1,Dallas,Active,2023-10-05,25.07
EMP4173999E,Melissa,Wilson,melissa.wilson@company.com,4027805731,Sales,Senior Lead,EMP513493A4,Contract,Band-3,Philadelphia,Active,2022-06-22,0.0
EMPCA4B7A5B,Brett,Jones,brett.jones@company.com,001-682-484-7121x974,Manufacturing,Associate,EMP4395F3C6,Full-Time,Band-2,Chicago,Active,2020-06-03,30.96
EMPF7D32365,Jessica,Moran,jessica.moran@company.com,702.337.5620x103,Manufacturing,Manager,EMP4395F3C6,Temporary,Band-4,Chicago,Active,2023-06-30,31.99
EMPDA60B5B8,William,Tate,william.tate@company.com,001-689-616-5516x443,Procurement,Senior Director,EMP541249FA,Contract,Band-5,Phoenix,Active,2024-03-02,28.62
EMP915D6C41,Hannah,Drake,hannah.drake@company.com,001-456-773-8442x773,Marketing,Junior Associate,EMP06DFE43D,Full-Time,Band-1,San Antonio,Active,2022-12-27,42.57
EMPC373E62E,Jermaine,Taylor,jermaine.taylor@company.com,872.648.8414,Sales,VP,EMP5ADC544A,Part-Time,Band-6,New York,Active,2015-02-01,35.08
EMPA2AA25B6,Philip,Taylor,philip.taylor@company.com,001-542-462-8943x820,IT,Lead,EMP87FA9898,Temporary,Band-3,Los Angeles,Active,2018-04-24,39.13
EMPFA85CC73,Jasmine,Anderson,jasmine.anderson@company.com,634-435-8165x228,Logistics,Director,EMP9045D1E5,Contract,Band-5,Chicago,Active,2024-10-25,19.48
EMP8F6AC32D,Seth,Wright,seth.wright@company.com,001-667-224-4600,IT,Senior Associate,EMPE5F8864E,Contract,Band-2,San Jose,Active,2018-10-14,33.46
EMPEE828936,Kyle,Kerr,kyle.kerr@company.com,+1-599-964-7098x170,Sales,Lead,EMPD70DAB12,Part-Time,Band-3,Chicago,Active,2021-12-09,35.58
EMPAFE20B30,Joshua,Smith,joshua.smith@company.com,001-850-562-1611x751,Logistics,C-Level,EMP73C53EB1,Full-Time,Band-6,Chicago,Inactive,2017-06-24,18.6
EMP6F654D0B,Jeffrey,Smith,jeffrey.smith@company.com,242.925.3642,Marketing,Senior Manager,EMP04BB087C,Full-Time,Band-4,Houston,Active,2019-06-09,30.69
EMP60BD5037,James,Roberson,james.roberson@company.com,256.769.7848x36300,Finance,Senior Manager,EMP71A343C4,Part-Time,Band-4,San Diego,Active,2024-10-21,15.3
EMPFF53707A,Brittany,Valencia,brittany.valencia@company.com,(980)459-6969x6211,Quality,Director,EMP7687C057,Contract,Band-5,Chicago,Active,2022-12-27,42.74
EMPA7B423A1,Felicia,Morris,felicia.morris@company.com,957-864-3554,HR,Junior Associate,EMPDB6AE97C,Full-Time,Band-1,New York,Active,2024-07-10,0.0
EMP43C78FAD,Sarah,Scott,sarah.scott@company.com,6117630823,HR,VP,EMP91534825,Full-Time,Band-6,Houston,Active,2018-02-25,32.95
EMP6E8A789B,Jennifer,Jones,jennifer.jones@company.com,343.211.5001,IT,Director,EMPDDB33765,Contract,Band-5,Philadelphia,Active,2020-05-14,37.89
EMP639FFD8F,Kristen,Pena,kristen.pena@company.com,(691)507-0237x854,HR,Senior Associate,EMP4C9024FA,Full-Time,Band-2,Philadelphia,Active,2015-08-11,17.55
EMP94B8434B,Amanda,Santos,amanda.santos@company.com,(261)219-1038,IT,Senior Associate,EMP5B028FB2,Temporary,Band-2,San Antonio,Active,2021-02-02,23.01
EMP2699FED0,Danielle,Hampton,danielle.hampton@company.com,+1-377-459-9823x030,Sales,VP,EMPBB77EA4A,Temporary,Band-6,Jacksonville,Active,2018-10-19,20.53
EMP145A33ED,Matthew,Crosby,matthew.crosby@company.com,(444)264-1857x7839,Marketing,Senior Director,EMP278573A0,Temporary,Band-5,Dallas,Active,2015-10-18,4.67
EMP9B03FD03,Theresa,Baldwin,theresa.baldwin@company.com,+1-331-747-0422x578,Procurement,SVP,EMPC50EE208,Contract,Band-6,Philadelphia,Active,2022-03-19,27.96
EMP7613656E,Brandon,Wilson,brandon.wilson@company.com,+1-616-920-1696x7534,Marketing,SVP,EMP9BAFB8EA,Temporary,Band-6,San Diego,Active,2016-10-23,26.95
EMPDA45031F,Michael,Rodriguez,michael.rodriguez@company.com,431-272-3614x65389,Sales,Senior Lead,EMP708F472E,Part-Time,Band-3,Los Angeles,Active,2016-10-01,0.0
EMP5D1C756B,Gail,Young,gail.young@company.com,(383)868-1404,Manufacturing,Director,EMPC0D9AD3F,Full-Time,Band-5,San Antonio,Inactive,2022-05-16,5.1
EMP81599C94,Molly,Frederick,molly.frederick@company.com,983.800.3857x59752,Sales,Senior Associate,EMP2A5B1E2F,Full-Time,Band-2,San Jose,Active,2023-11-22,20.49
EMP290F2682,Jeffrey,Gilmore,jeffrey.gilmore@company.com,686-978-0327x6744,Finance,Lead,EMP7687C057,Temporary,Band-3,Dallas,Active,2023-03-16,32.64
EMPCB774043,Michael,Thomas,michael.thomas@company.com,613-503-7915,Procurement,C-Level,EMP71E9CCCC,Full-Time,Band-6,Los Angeles,Active,2018-12-30,18.44
EMP244C85C6,Cassie,Wilson,cassie.wilson@company.com,290.587.4116x13456,Operations,VP,EMPDB3266BF,Temporary,Band-6,Philadelphia,Active,2017-12-03,20.36
EMP7333E251,Charles,Ellis,charles.ellis@company.com,276.702.2124,Quality,Manager,EMP6DDE808A,Contract,Band-4,San Jose,Active,2019-10-03,0.0
EMP16184FE4,Paul,Newman,paul.newman@company.com,533-338-4995x5378,IT,Senior Lead,EMP34E338E0,Contract,Band-3,Los Angeles,Active,2024-01-04,52.86
EMPE2A1FFC6,Anthony,Mathews,anthony.mathews@company.com,(514)751-8656,Marketing,Lead,EMP83B3FFF4,Part-Time,Band-3,Houston,Active,2024-03-19,34.25
EMP45CC55EB,Jennifer,Taylor,jennifer.taylor@company.com,001-646-623-3064x220,Logistics,Senior Lead,EMP682E00F5,Full-Time,Band-3,Philadelphia,Active,2019-09-25,13.94
EMP47949980,James,Morris,james.morris@company.com,+1-979-728-8862x3455,Operations,Associate,EMP364FB936,Contract,Band-2,San Diego,Active,2024-06-26,11.28
EMP47FF6B25,Christina,Turner,christina.turner@company.com,279.456.1390x00774,Quality,Senior Director,EMPF75547B5,Temporary,Band-5,Jacksonville,Active,2019-10-15,0.0
EMPEBCBF101,Angela,Reid,angela.reid@company.com,+1-435-951-0832,Sales,C-Level,EMP9045D1E5,Part-Time,Band-6,Houston,Active,2021-05-01,11.71
EMP25BF3802,Stephanie,Hoover,stephanie.hoover@company.com,(622)940-4631,Procurement,Lead,EMP5ADC544A,Temporary,Band-3,San Diego,Active,2016-02-04,23.73
EMP31BA5C08,Leslie,Bartlett,leslie.bartlett@company.com,467.311.1760,Sales,Manager,EMP4C9024FA,Part-Time,Band-4,Philadelphia,Active,2017-04-18,0.0
EMP06F4D180,Victoria,Atkinson,victoria.atkinson@company.com,9606908898,Procurement,Senior Director,EMPD8E03076,Part-Time,Band-5,San Diego,Inactive,2016-02-18,7.97
EMP84EC7708,Eugene,Morgan,eugene.morgan@company.com,+1-341-885-4878,Operations,Senior Lead,EMPEBF6E82F,Part-Time,Band-3,Los Angeles,Active,2021-11-16,5.91
EMP9280EF41,Kyle,Davis,kyle.davis@company.com,6617252417,Sales,SVP,EMP7CA6BFC2,Temporary,Band-6,San Diego,Active,2019-05-20,3.15
EMP51497E07,Brent,Young,brent.young@company.com,691-642-9167x324,Sales,Lead,EMP42498CE0,Temporary,Band-3,Houston,Active,2019-11-25,22.93
EMP178AF6D4,Eric,Yang,eric.yang@company.com,2956966169,Finance,Junior Associate,EMP34E338E0,Full-Time,Band-1,San Antonio,Active,2020-12-18,3.91
EMP34650149,Ronald,Jones,ronald.jones@company.com,744.361.0605x26206,Marketing,Junior Associate,EMP944EFB3E,Temporary,Band-1,Austin,Active,2019-06-02,0.0
EMP72AD071D,Teresa,Sanford,teresa.sanford@company.com,368-547-3705x8173,Operations,C-Level,EMPBCDD2AC1,Full-Time,Band-6,Philadelphia,Active,2020-03-27,0.0
EMPA0B9B9A8,Glenn,Crane,glenn.crane@company.com,(308)821-1901x20874,Operations,Director,EMPB35D9B4F,Contract,Band-5,Phoenix,Active,2024-03-06,14.5
EMP65230CC0,Shaun,Herrera,shaun.herrera@company.com,381.821.9820,Marketing,Senior Director,EMPE47F4F18,Contract,Band-5,Jacksonville,Active,2024-01-15,9.5
EMPC143EBD1,Barbara,Harrington,barbara.harrington@company.com,001-867-590-2035,Finance,Director,EMPBF3A2411,Temporary,Band-5,Phoenix,Active,2016-05-12,5.28
EMPBDC375EA,Sue,Welch,sue.welch@company.com,590.352.9687x7017,HR,Lead,EMP038EB2D2,Temporary,Band-3,Phoenix,Active,2016-06-20,3.74
EMP8088A174,Jennifer,Reese,jennifer.reese@company.com,562-807-1745x637,Logistics,Junior Associate,EMP9B1DB942,Part-Time,Band-1,Austin,Active,2020-11-15,48.34
EMP8E735858,Joshua,Hall,joshua.hall@company.com,001-247-290-9339x319,IT,Junior Associate,EMP86F8FCE3,Contract,Band-1,San Diego,Active,2015-07-22,17.4
EMP91EF624D,Julian,Perez,julian.perez@company.com,001-265-354-0067,Operations,Junior Associate,EMP7AAA0A9E,Contract,Band-1,Austin,Active,2015-06-01,0.0
EMPD215372D,Kimberly,Mann,kimberly.mann@company.com,001-769-866-4852,Manufacturing,Associate,EMP76C937BE,Full-Time,Band-2,Los Angeles,Active,2017-11-11,5.31
EMPC2AB71AC,Tracy,Hall,tracy.hall@company.com,919-876-9945,Marketing,Associate,EMP2FE481D0,Temporary,Band-2,Chicago,Active,2022-06-27,6.35
EMP6A6D6BD9,Isaiah,Leonard,isaiah.leonard@company.com,(229)920-1836x272,Logistics,Senior Associate,EMP7A9ACC08,Full-Time,Band-2,Dallas,Active,2016-02-15,16.31
EMP0C8C6490,Jacob,Snyder,jacob.snyder@company.com,+1-257-442-5590x2483,HR,Manager,EMPDAF0886E,Contract,Band-4,Austin,Active,2018-01-04,0.0
EMP27D258BE,Jason,Perez,jason.perez@company.com,336-482-8534x24455,Procurement,Senior Associate,EMPAF974C71,Full-Time,Band-2,San Antonio,Active,2018-08-12,31.01
EMP68E25F9D,Michelle,Chambers,michelle.chambers@company.com,861.291.6136x64103,Marketing,VP,EMPE17E6A8C,Contract,Band-6,Dallas,Active,2019-01-14,9.53
EMPAAB27E57,Terri,Sanchez,terri.sanchez@company.com,354-684-1454,Finance,Manager,EMPFA901426,Temporary,Band-4,Phoenix,Inactive,2021-12-26,18.12
EMP0A08766E,Karen,Bruce,karen.bruce@company.com,(917)269-8485x708,Finance,Director,EMP0944F962,Part-Time,Band-5,Houston,Active,2016-12-20,15.79
EMP2B5D17F7,Trevor,Olson,trevor.olson@company.com,+1-927-803-0844x909,Marketing,Intern,EMPD217EDF8,Part-Time,Band-1,San Diego,Active,2018-12-05,8.53
EMP46031FDF,Stacy,Smith,stacy.smith@company.com,+1-550-592-6366x3346,Manufacturing,Associate,EMP671A4098,Contract,Band-2,Jacksonville,Inactive,2016-07-24,9.54
EMPFBB5C257,Olivia,Parker,olivia.parker@company.com,001-652-635-6547x597,Finance,Manager,EMP2D67E6C6,Part-Time,Band-4,Dallas,Active,2016-01-01,22.42
EMPC045E0FF,John,Brooks,john.brooks@company.com,638.426.8776x8925,Manufacturing,Senior Manager,EMP0AA95417,Part-Time,Band-4,San Jose,Active,2016-02-25,32.32
EMPBC6F2E0C,Ashley,Howard,ashley.howard@company.com,001-573-241-0946x542,Procurement,SVP,EMP0D522B58,Temporary,Band-6,New York,Active,2019-03-11,24.68
EMP786D1532,Kevin,Valdez,kevin.valdez@company.com,249.577.3566x8178,Manufacturing,Senior Director,EMP96C17CB0,Contract,Band-5,Dallas,Active,2017-12-29,5.99
EMP46F401B9,Breanna,Morrison,breanna.morrison@company.com,001-697-387-5563x804,Logistics,C-Level,EMPD0DF6581,Temporary,Band-6,Jacksonville,Active,2020-09-30,26.52
EMPB494B494,Andrew,Walters,andrew.walters@company.com,+1-548-244-4993x1896,Manufacturing,C-Level,EMP1132E013,Temporary,Band-6,San Diego,Active,2023-07-14,7.94
EMP55071B09,Jessica,Garcia,jessica.garcia@company.com,346-956-6747,HR,Senior Associate,EMP73C53EB1,Contract,Band-2,San Jose,Active,2023-03-23,26.37
EMP47BA4D82,Brittany,Mack,brittany.mack@company.com,905.501.8802x325,Manufacturing,C-Level,EMP58A04039,Full-Time,Band-6,San Jose,Active,2017-07-18,22.22
EMPFF63520B,Robert,Warren,robert.warren@company.com,+1-255-656-7109x2732,Operations,Associate,EMP3F142913,Part-Time,Band-2,Dallas,Active,2019-03-29,30.04
EMPC9397E94,Gary,Griffith,gary.griffith@company.com,663-843-4577,Quality,SVP,EMP66BF5E5D,Contract,Band-6,Chicago,Active,2019-03-01,14.18
EMP3659C648,Jeremiah,Bates,jeremiah.bates@company.com,981-630-2554,Manufacturing,SVP,EMP30C71714,Part-Time,Band-6,San Diego,Active,2017-02-14,24.4
EMP2B163AF6,Connie,Rivera,connie.rivera@company.com,5329481820,Sales,VP,EMP9FA88C8C,Temporary,Band-6,Philadelphia,Active,2015-10-26,21.2
EMPB4C91B9C,John,Edwards,john.edwards@company.com,800-754-3527x929,Procurement,Intern,EMPC0D9AD3F,Temporary,Band-1,Los Angeles,Active,2020-02-12,25.99
EMP5A913426,Benjamin,Thompson,benjamin.thompson@company.com,675-516-3090x8387,Manufacturing,Lead,EMP4BC44E42,Contract,Band-3,San Antonio,Active,2018-08-30,27.06
EMP1B36073E,Eric,Lee,eric.lee@company.com,+1-942-221-0808x293,IT,Manager,EMP73F5EA60,Temporary,Band-4,Houston,Inactive,2023-05-27,8.35
EMPEA83EA27,Gregory,Davis,gregory.davis@company.com,001-662-413-0631,HR,VP,EMPFC975D62,Part-Time,Band-6,Chicago,Active,2021-12-10,20.34
EMPD3EAAE74,Lori,Cox,lori.cox@company.com,810-459-2848x7900,HR,Lead,EMP3206101D,Full-Time,Band-3,New York,Active,2023-06-22,9.74
EMP891399AD,Melissa,Weber,melissa.weber@company.com,8462995399,HR,SVP,EMP91E249B2,Full-Time,Band-6,Phoenix,Active,2024-02-21,39.2
EMPB66C82B1,Wanda,Smith,wanda.smith@company.com,001-645-462-1134x612,IT,Senior Director,EMP097CEBDE,Temporary,Band-5,Jacksonville,Active,2023-01-13,16.57
EMP9E5926FC,Alexis,Howell,alexis.howell@company.com,001-344-540-4131x560,Quality,Junior Associate,EMPFCA6C053,Part-Time,Band-1,Jacksonville,Active,2023-08-29,24.59
EMP29A6912B,Kimberly,Rose,kimberly.rose@company.com,451-310-3499x85191,Logistics,SVP,EMPC1F202EC,Full-Time,Band-6,Los Angeles,Active,2023-04-06,28.93
EMP3858FC5B,Emily,Thompson,emily.thompson@company.com,(608)779-9996x8032,HR,Senior Director,EMP0B516A0E,Full-Time,Band-5,Los Angeles,Active,2021-12-10,30.4
EMP68513728,Fred,Mendez,fred.mendez@company.com,892.615.9423x77329,Procurement,Intern,EMP754A1283,Contract,Band-1,San Diego,Active,2023-05-07,1.88
EMP66F348A1,Rebecca,Kirby,rebecca.kirby@company.com,(765)830-4352x731,Quality,Intern,EMPF4CE0F3C,Contract,Band-1,San Jose,Active,2015-07-22,3.5
EMP65C3EA1D,Stacey,Park,stacey.park@company.com,+1-319-604-5236x5677,Marketing,Junior Associate,EMP2CD5D0BE,Part-Time,Band-1,Dallas,Active,2017-07-14,0.0
EMPF2279457,Timothy,Roberts,timothy.roberts@company.com,633.666.3572x0994,IT,Manager,EMP6487A6B9,Part-Time,Band-4,San Antonio,Active,2021-12-27,0.0
EMP64F8D3A0,Adam,Day,adam.day@company.com,+1-422-561-6111x376,Operations,Senior Associate,EMPA89A02CD,Full-Time,Band-2,Jacksonville,Active,2021-02-25,8.02
EMPCEC8E5B2,Brittney,Bryan,brittney.bryan@company.com,449.505.4108,Quality,Senior Associate,EMP6D6426BA,Part-Time,Band-2,Jacksonville,Active,2019-11-12,0.0
EMP7BA027B9,Sandra,Price,sandra.price@company.com,(380)985-8555,Procurement,SVP,EMP1E9D41F4,Temporary,Band-6,Austin,Active,2015-09-13,9.25
EMP45B63F60,Laura,Henry,laura.henry@company.com,939.955.1766x3294,Finance,Lead,EMP71E9CCCC,Contract,Band-3,Dallas,Active,2019-09-19,43.61
EMPFB48E3EA,Gary,Silva,gary.silva@company.com,(232)584-5729x396,Operations,VP,EMP34BCC72B,Temporary,Band-6,Jacksonville,Inactive,2015-11-03,0.0
EMP729D1D81,Michael,Ray,michael.ray@company.com,+1-769-893-3685,Marketing,Lead,EMPBF3A2411,Part-Time,Band-3,Chicago,Active,2023-11-23,15.47
EMP4848D31E,Linda,Bean,linda.bean@company.com,520-553-3408x6839,Quality,SVP,EMP2FE072C3,Contract,Band-6,Jacksonville,Active,2021-12-16,12.71
EMPDF3B133C,Lauren,Wheeler,lauren.wheeler@company.com,+1-535-505-5500,Operations,Senior Associate,EMP7F03B05E,Full-Time,Band-2,New York,Active,2015-09-21,14.78
EMPF340AF70,James,Fowler,james.fowler@company.com,(773)994-9685,HR,Associate,EMP2AC7D541,Temporary,Band-2,Phoenix,Inactive,2023-02-27,13.34
EMPBA79AD85,Charles,Barker,charles.barker@company.com,(543)701-5033x4314,Procurement,Director,EMP87D485B8,Contract,Band-5,Los Angeles,Active,2022-01-03,20.32
EMP6197F386,Ryan,Gilbert,ryan.gilbert@company.com,+1-887-534-5262x210,Procurement,Director,EMP0842321B,Contract,Band-5,Phoenix,Active,2017-04-13,23.97
EMPEDF22092,Christopher,Sweeney,christopher.sweeney@company.com,954-687-6264x476,Procurement,Senior Manager,EMP83B3FFF4,Full-Time,Band-4,San Diego,Active,2023-07-03,16.95
EMP2F73478E,Scott,Gomez,scott.gomez@company.com,626.996.8900x4337,Quality,Lead,EMP83F399E5,Full-Time,Band-3,Chicago,Active,2020-05-01,31.41
EMP07A9412F,James,Spencer,james.spencer@company.com,603-880-3197x7844,Marketing,Director,EMP0B516A0E,Full-Time,Band-5,Philadelphia,Active,2015-08-15,15.33
EMP4F663A1C,John,Benson,john.benson@company.com,(291)637-2756x4614,Finance,Senior Director,EMPDDC3D6A6,Full-Time,Band-5,Phoenix,Active,2024-09-17,11.46
EMP0D19B8A8,Martha,Walsh,martha.walsh@company.com,6458514815,HR,Senior Director,EMPF58DF144,Part-Time,Band-5,Phoenix,Active,2024-02-01,1.47
EMP6E896F06,David,Robinson,david.robinson@company.com,+1-469-477-6826x8955,HR,VP,EMP4AA77579,Contract,Band-6,Chicago,Active,2023-05-20,26.72
EMP8CC6DD51,Allison,Miller,allison.miller@company.com,313.843.6385x6493,Manufacturing,Senior Director,EMPC50EE208,Part-Time,Band-5,San Antonio,Active,2015-08-18,16.09
EMP0D1F6AB0,Melissa,Wiley,melissa.wiley@company.com,707.449.5835x8115,Sales,Lead,EMP7736871B,Temporary,Band-3,San Diego,Active,2015-09-29,10.67
EMP2A3A8D82,Kevin,Patterson,kevin.patterson@company.com,001-693-711-7665,Quality,VP,EMPF7540126,Temporary,Band-6,Austin,Active,2015-12-25,38.12
EMP79A86E2E,Anthony,Lopez,anthony.lopez@company.com,+1-588-315-7444,Manufacturing,Associate,EMP86D46311,Part-Time,Band-2,Jacksonville,Active,2021-04-25,10.18
EMP89B4C9B3,Rebecca,Wiley,rebecca.wiley@company.com,6054134483,Sales,Associate,EMPE0086077,Full-Time,Band-2,New York,Active,2023-11-23,22.01
EMP7A167CF2,Gabrielle,Bruce,gabrielle.bruce@company.com,624.827.0117x1359,Operations,Lead,EMP66BF5E5D,Full-Time,Band-3,Dallas,Active,2015-09-17,2.65
EMPC50FFA54,Sarah,Mclaughlin,sarah.mclaughlin@company.com,(614)609-6499x50543,Operations,Senior Lead,EMPDF6DC850,Temporary,Band-3,Philadelphia,Active,2017-05-16,38.73
EMP78DCE5E4,Kimberly,Finley,kimberly.finley@company.com,+1-435-858-6255x2926,HR,Manager,EMPEEE38BFA,Contract,Band-4,Los Angeles,Active,2021-04-02,9.84
EMPFF64C3C5,Jennifer,Miller,jennifer.miller@company.com,(849)878-5963x9067,Procurement,C-Level,EMPFEC99D71,Temporary,Band-6,New York,Active,2015-06-22,28.79
EMPE57839DA,David,Johnson,david.johnson@company.com,(360)767-2833,Operations,Manager,EMP2A3B8932,Contract,Band-4,New York,Active,2021-04-28,4.28
EMP5A9605D1,Marvin,Davis,marvin.davis@company.com,(434)442-6300,Quality,VP,EMP5C13A0C3,Full-Time,Band-6,Phoenix,Active,2015-12-23,8.44
EMP192CD285,Carolyn,Rivera,carolyn.rivera@company.com,530-375-0407,Quality,C-Level,EMP8100E33F,Part-Time,Band-6,New York,Active,2018-03-04,12.98
EMPF1BC3F10,Phyllis,Rivas,phyllis.rivas@company.com,+1-463-814-7158,HR,Senior Manager,EMP43F94B53,Temporary,Band-4,Houston,Active,2018-09-19,0.0
EMPD7E0B8D3,Ryan,Johnson,ryan.johnson@company.com,+1-490-200-2373x8578,Procurement,SVP,EMP7A9ACC08,Contract,Band-6,Los Angeles,Active,2020-11-08,9.92
EMP40CBAC68,Kimberly,White,kimberly.white@company.com,+1-791-924-6398,HR,Senior Associate,EMPAB4EBB40,Full-Time,Band-2,New York,Active,2024-08-30,10.52
EMPA5EBCDE1,Emily,Short,emily.short@company.com,882.437.8016x181,Operations,Senior Manager,EMP15A84863,Part-Time,Band-4,Houston,Active,2015-03-03,39.63
EMP6BCFD143,Crystal,Juarez,crystal.juarez@company.com,715-367-4305,Operations,Director,EMP86D74317,Temporary,Band-5,Chicago,Active,2024-08-18,28.61
EMPA8D4F461,Natalie,Kerr,natalie.kerr@company.com,363-665-1191x667,Logistics,Junior Associate,EMPC9E56435,Temporary,Band-1,New York,Active,2023-04-26,30.32
EMP65F70A1F,Sara,Fuentes,sara.fuentes@company.com,2364406247,Operations,Director,EMP06DFE43D,Contract,Band-5,Los Angeles,Active,2019-05-30,25.34
EMPF7DD4ED4,Richard,Figueroa,richard.figueroa@company.com,(881)903-1494x96865,Procurement,Senior Associate,EMPB9CD4E28,Part-Time,Band-2,Jacksonville,Active,2018-10-31,37.04
EMP0D6A47A6,Kathy,Brown,kathy.brown@company.com,422-358-3683x143,Marketing,Junior Associate,EMP31CE5761,Part-Time,Band-1,Phoenix,Active,2020-08-22,15.3
EMP7AD20E4E,Tracy,Dunn,tracy.dunn@company.com,5555876821,Procurement,Senior Lead,EMP3C615FFE,Temporary,Band-3,Austin,Active,2020-01-28,0.0
EMP9A575917,Alexa,Hernandez,alexa.hernandez@company.com,519.765.7332,Operations,Senior Associate,EMPDF83CA5B,Part-Time,Band-2,New York,Active,2024-02-27,25.1
EMPFB262F3E,Charles,Kelly,charles.kelly@company.com,844.374.8879,Sales,SVP,EMP4C9024FA,Full-Time,Band-6,Dallas,Active,2018-10-20,19.66
EMPF4E49FA4,Dawn,Johnson,dawn.johnson@company.com,001-620-585-7882x983,Manufacturing,Director,EMP1847F71C,Part-Time,Band-5,San Jose,Active,2015-01-14,30.97
EMPDC147A2C,Todd,Bailey,todd.bailey@company.com,685-376-7774,Operations,Director,EMP0944F962,Contract,Band-5,San Jose,Active,2022-06-10,19.0
EMP8E643DD6,Kristin,Hernandez,kristin.hernandez@company.com,+1-995-387-0474,Quality,VP,EMPC4B3BDF0,Part-Time,Band-6,Houston,Active,2017-09-10,26.85
EMP260B60E4,Kristy,Anderson,kristy.anderson@company.com,+1-283-544-5211x9535,IT,Senior Director,EMP24FAE1FC,Temporary,Band-5,Jacksonville,Active,2024-10-10,10.87
EMP1D54E932,Chase,Williams,chase.williams@company.com,622.707.5844x42153,Operations,Senior Lead,EMP5265F6DE,Part-Time,Band-3,Chicago,Active,2024-09-23,4.43
EMPBF249C01,Jeffrey,Reed,jeffrey.reed@company.com,(849)396-3055,IT,Intern,EMPAA05E5F5,Contract,Band-1,San Diego,Inactive,2019-03-13,30.87
EMP36DFCF4F,Rhonda,Abbott,rhonda.abbott@company.com,879.376.2946,Marketing,VP,EMP48016B74,Contract,Band-6,Los Angeles,Active,2020-01-17,0.0
EMPDD7635A5,Colleen,Peterson,colleen.peterson@company.com,001-505-924-4562,Procurement,C-Level,EMP3373FE39,Temporary,Band-6,Philadelphia,Active,2023-05-02,9.29
EMPEFBC3E87,John,Smith,john.smith@company.com,895-512-2544x970,Procurement,VP,EMP7A5FB0D0,Temporary,Band-6,Los Angeles,Active,2016-02-12,0.0
EMP50059AB9,Jessica,Torres,jessica.torres@company.com,+1-439-398-1829x0905,Procurement,Junior Associate,EMP96F08F2A,Full-Time,Band-1,Jacksonville,Active,2023-03-10,45.84
EMP58761CFA,Toni,Briggs,toni.briggs@company.com,214.636.5035,Quality,Director,EMP4F8CB18B,Temporary,Band-5,Los Angeles,Active,2015-01-23,30.84
EMPE2B397FA,Holly,Cummings,holly.cummings@company.com,(992)595-2866x5580,Operations,Manager,EMP050C490E,Full-Time,Band-4,Jacksonville,Active,2022-01-29,14.82
EMP811FDB76,Timothy,Scott,timothy.scott@company.com,(303)383-0456x65331,Quality,C-Level,EMP7427E9C1,Part-Time,Band-6,Phoenix,Active,2024-07-31,17.17
